"ensembl_gene_id","external_gene_name","cjacchus_homolog_ensembl_gene","cjacchus_homolog_associated_gene_name","cjacchus_homolog_orthology_type","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmulatta_homolog_ensembl_gene","mmulatta_homolog_associated_gene_name","mmulatta_homolog_orthology_type"
"ENSG00000109320","NFKB1","ENSCJAG00000015382","NFKB1","ortholog_one2one","ENSMUSG00000028163","Nfkb1","ortholog_one2one","ENSMMUG00000003736","NFKB1","ortholog_one2one"
"ENSG00000109323","MANBA","ENSCJAG00000015423","MANBA","ortholog_one2one","ENSMUSG00000028164","Manba","ortholog_one2one","ENSMMUG00000003739","MANBA","ortholog_one2one"
"ENSG00000109339","MAPK10","ENSCJAG00000005621","MAPK10","ortholog_one2one","ENSMUSG00000046709","Mapk10","ortholog_one2one","ENSMMUG00000008342","MAPK10","ortholog_one2one"
"ENSG00000109381","ELF2","ENSCJAG00000003174","ELF2","ortholog_one2one","ENSMUSG00000037174","Elf2","ortholog_one2one","ENSMMUG00000004984","ELF2","ortholog_one2one"
"ENSG00000109436","TBC1D9","ENSCJAG00000002968","TBC1D9","ortholog_one2one","ENSMUSG00000031709","Tbc1d9","ortholog_one2one","ENSMMUG00000015246","TBC1D9","ortholog_one2one"
"ENSG00000109445","ZNF330","ENSCJAG00000002931","ZNF330","ortholog_one2one","ENSMUSG00000031711","Zfp330","ortholog_one2one","ENSMMUG00000060157","ZNF330","ortholog_one2one"
"ENSG00000109452","INPP4B","ENSCJAG00000002842","INPP4B","ortholog_one2one","ENSMUSG00000037940","Inpp4b","ortholog_one2one","ENSMMUG00000003697","INPP4B","ortholog_one2one"
"ENSG00000109458","GAB1","ENSCJAG00000002803","GAB1","ortholog_one2one","ENSMUSG00000031714","Gab1","ortholog_one2one","ENSMMUG00000000828","GAB1","ortholog_one2one"
"ENSG00000109466","KLHL2","ENSCJAG00000009218","KLHL2","ortholog_one2one","ENSMUSG00000031605","Klhl2","ortholog_one2one","ENSMMUG00000017342","KLHL2","ortholog_one2one"
"ENSG00000109472","CPE","ENSCJAG00000009311","CPE","ortholog_one2one","ENSMUSG00000037852","Cpe","ortholog_one2one","ENSMMUG00000023400","CPE","ortholog_one2one"
"ENSG00000109519","GRPEL1","ENSCJAG00000040936","GRPEL1","ortholog_one2one","ENSMUSG00000029198","Grpel1","ortholog_one2one","ENSMMUG00000064900","GRPEL1","ortholog_one2one"
"ENSG00000109572","CLCN3","ENSCJAG00000004980","CLCN3","ortholog_one2one","ENSMUSG00000004319","Clcn3","ortholog_one2one","ENSMMUG00000010228","CLCN3","ortholog_one2one"
"ENSG00000109576","AADAT","ENSCJAG00000005048","AADAT","ortholog_one2one","ENSMUSG00000057228","Aadat","ortholog_one2one","ENSMMUG00000019473","AADAT","ortholog_one2one"
"ENSG00000109586","GALNT7","ENSCJAG00000005081","GALNT7","ortholog_one2one","ENSMUSG00000031608","Galnt7","ortholog_one2one","ENSMMUG00000013106","GALNT7","ortholog_one2one"
"ENSG00000109606","DHX15","ENSCJAG00000013069","DHX15","ortholog_one2one","ENSMUSG00000029169","Dhx15","ortholog_one2one","ENSMMUG00000009637","DHX15","ortholog_one2one"
"ENSG00000109618","SEPSECS","ENSCJAG00000013178","SEPSECS","ortholog_one2one","ENSMUSG00000029173","Sepsecs","ortholog_one2one","ENSMMUG00000019784","SEPSECS","ortholog_one2one"
"ENSG00000109670","FBXW7","ENSCJAG00000002101","FBXW7","ortholog_one2one","ENSMUSG00000028086","Fbxw7","ortholog_one2one","ENSMMUG00000020330","FBXW7","ortholog_one2one"
"ENSG00000109680","TBC1D19","ENSCJAG00000021004","TBC1D19","ortholog_one2one","ENSMUSG00000039178","Tbc1d19","ortholog_one2one","ENSMMUG00000019239","TBC1D19","ortholog_one2one"
"ENSG00000109685","NSD2","ENSCJAG00000001876","NSD2","ortholog_one2one","ENSMUSG00000057406","Nsd2","ortholog_one2one","ENSMMUG00000046942","NSD2","ortholog_one2one"
"ENSG00000109686","SH3D19","ENSCJAG00000002215","SH3D19","ortholog_one2one","ENSMUSG00000028082","Sh3d19","ortholog_one2one","ENSMMUG00000006026","SH3D19","ortholog_one2one"
"ENSG00000109689","STIM2","ENSCJAG00000020997","STIM2","ortholog_one2one","ENSMUSG00000039156","Stim2","ortholog_one2one","ENSMMUG00000009439","STIM2","ortholog_one2one"
"ENSG00000109738","GLRB","ENSCJAG00000001632","GLRB","ortholog_one2one","ENSMUSG00000028020","Glrb","ortholog_one2one","ENSMMUG00000022901","GLRB","ortholog_one2one"
"ENSG00000109756","RAPGEF2","ENSCJAG00000001355","RAPGEF2","ortholog_one2one","ENSMUSG00000062232","Rapgef2","ortholog_one2one","ENSMMUG00000010581","RAPGEF2","ortholog_one2one"
"ENSG00000109762","SNX25","ENSCJAG00000005873","SNX25","ortholog_one2one","ENSMUSG00000038291","Snx25","ortholog_one2one","ENSMMUG00000003518","SNX25","ortholog_one2one"
"ENSG00000109771","LRP2BP","ENSCJAG00000005918","LRP2BP","ortholog_one2one","ENSMUSG00000031637","Lrp2bp","ortholog_one2one","ENSMMUG00000003519","LRP2BP","ortholog_one2one"
"ENSG00000109775","UFSP2","ENSCJAG00000005943","UFSP2","ortholog_one2one","ENSMUSG00000031634","Ufsp2","ortholog_one2one","ENSMMUG00000003520","UFSP2","ortholog_one2one"
"ENSG00000109787","KLF3","ENSCJAG00000038931","KLF3","ortholog_one2one","ENSMUSG00000029178","Klf3","ortholog_one2one","ENSMMUG00000003363","KLF3","ortholog_one2one"
"ENSG00000109790","KLHL5","ENSCJAG00000000789","KLHL5","ortholog_one2one","ENSMUSG00000054920","Klhl5","ortholog_one2one","ENSMMUG00000002755","KLHL5","ortholog_one2one"
"ENSG00000109819","PPARGC1A","ENSCJAG00000013024","PPARGC1A","ortholog_one2one","ENSMUSG00000029167","Ppargc1a","ortholog_one2one","ENSMMUG00000001844","PPARGC1A","ortholog_one2one"
"ENSG00000111859","NEDD9","ENSCJAG00000005060","NEDD9","ortholog_one2one","ENSMUSG00000021365","Nedd9","ortholog_one2one","ENSMMUG00000016135","NEDD9","ortholog_one2one"
"ENSG00000111913","RIPOR2","ENSCJAG00000006184","RIPOR2","ortholog_one2one","ENSMUSG00000036006","Ripor2","ortholog_one2one","ENSMMUG00000017497","RIPOR2","ortholog_one2one"
"ENSG00000112137","PHACTR1","ENSCJAG00000005137","PHACTR1","ortholog_one2one","ENSMUSG00000054728","Phactr1","ortholog_one2one","ENSMMUG00000020040","PHACTR1","ortholog_one2one"
"ENSG00000112149","CD83","ENSCJAG00000039142","CD83","ortholog_one2one","ENSMUSG00000015396","Cd83","ortholog_one2one","ENSMMUG00000020289","CD83","ortholog_one2one"
"ENSG00000112183","RBM24","ENSCJAG00000064665","RBM24","ortholog_one2one","ENSMUSG00000038132","Rbm24","ortholog_one2one","ENSMMUG00000011384","RBM24","ortholog_one2one"
"ENSG00000112186","CAP2","ENSCJAG00000006598","CAP2","ortholog_one2one","ENSMUSG00000021373","Cap2","ortholog_one2one","ENSMMUG00000001990","CAP2","ortholog_one2one"
"ENSG00000112242","E2F3","ENSCJAG00000019544","E2F3","ortholog_one2one","ENSMUSG00000016477","E2f3","ortholog_one2one","ENSMMUG00000017649","E2F3","ortholog_one2one"
"ENSG00000112293","GPLD1","ENSCJAG00000006038","GPLD1","ortholog_one2one","ENSMUSG00000021340","Gpld1","ortholog_one2one","ENSMMUG00000022119","GPLD1","ortholog_one2one"
"ENSG00000112294","ALDH5A1","ENSCJAG00000006063","ALDH5A1","ortholog_one2one","ENSMUSG00000035936","Aldh5a1","ortholog_one2one","ENSMMUG00000019368","ALDH5A1","ortholog_one2one"
"ENSG00000112304","ACOT13","ENSCJAG00000051510","ACOT13","ortholog_one2one","ENSMUSG00000006717","Acot13","ortholog_one2one","ENSMMUG00000029939","ACOT13","ortholog_one2one"
"ENSG00000112308","C6orf62","ENSCJAG00000006136","C6orf62","ortholog_one2one","ENSMUSG00000019132","BC005537","ortholog_one2one","ENSMMUG00000058151","C4H6orf62","ortholog_one2one"
"ENSG00000112312","GMNN","ENSCJAG00000006161","GMNN","ortholog_one2one","ENSMUSG00000006715","Gmnn","ortholog_one2one","ENSMMUG00000017495","GMNN","ortholog_one2one"
"ENSG00000112679","DUSP22","ENSCJAG00000017655","DUSP22","ortholog_one2one","ENSMUSG00000069255","Dusp22","ortholog_one2one","ENSMMUG00000018514","DUSP22","ortholog_one2one"
"ENSG00000112685","EXOC2","ENSCJAG00000019533","EXOC2","ortholog_one2one","ENSMUSG00000021357","Exoc2","ortholog_one2one","ENSMMUG00000023558","EXOC2","ortholog_one2one"
"ENSG00000112699","GMDS","ENSCJAG00000019610","GMDS","ortholog_one2one","ENSMUSG00000038372","Gmds","ortholog_one2one","ENSMMUG00000005779","GMDS","ortholog_one2one"
"ENSG00000112739","PRP4K","ENSCJAG00000021385","PRP4K","ortholog_one2one","ENSMUSG00000021413","Prpf4b","ortholog_one2one","ENSMMUG00000014017","PRP4K","ortholog_one2one"
"ENSG00000112851","ERBIN","ENSCJAG00000015895","ERBIN","ortholog_one2one","ENSMUSG00000021709","Erbin","ortholog_one2one","ENSMMUG00000007683","ERBIN","ortholog_one2one"
"ENSG00000112855","HARS2","ENSCJAG00000016237","HARS2","ortholog_one2one","ENSMUSG00000019143","Hars2","ortholog_one2one","ENSMMUG00000004483","HARS2","ortholog_one2one"
"ENSG00000112874","NUDT12","ENSCJAG00000009113","NUDT12","ortholog_one2one","ENSMUSG00000024228","Nudt12","ortholog_one2one","ENSMMUG00000017250","NUDT12","ortholog_one2one"
"ENSG00000112893","MAN2A1","ENSCJAG00000016199","MAN2A1","ortholog_one2one","ENSMUSG00000024085","Man2a1","ortholog_one2one","ENSMMUG00000003316","MAN2A1","ortholog_one2one"
"ENSG00000112902","SEMA5A","ENSCJAG00000008962","SEMA5A","ortholog_one2one","ENSMUSG00000022231","Sema5a","ortholog_one2one","ENSMMUG00000020160","SEMA5A","ortholog_one2one"
"ENSG00000112941","TENT4A","ENSCJAG00000008742","TENT4A","ortholog_one2one","ENSMUSG00000034575","Tent4a","ortholog_one2one","ENSMMUG00000013189","TENT4A","ortholog_one2one"
"ENSG00000112964","GHR","ENSCJAG00000038769","GHR","ortholog_one2one","ENSMUSG00000055737","Ghr","ortholog_one2one","ENSMMUG00000001336","GHR","ortholog_one2one"
"ENSG00000112972","HMGCS1","ENSCJAG00000001303","HMGCS1","ortholog_one2one","ENSMUSG00000093930","Hmgcs1","ortholog_one2one","ENSMMUG00000001226","HMGCS1","ortholog_one2one"
"ENSG00000112981","NME5","ENSCJAG00000006262","NME5","ortholog_one2one","ENSMUSG00000035984","Nme5","ortholog_one2one","ENSMMUG00000039612","NME5","ortholog_one2one"
"ENSG00000112983","BRD8","ENSCJAG00000006280","BRD8","ortholog_one2one","ENSMUSG00000003778","Brd8","ortholog_one2one","ENSMMUG00000001507","BRD8","ortholog_one2one"
"ENSG00000112996","MRPS30","ENSCJAG00000040653","MRPS30","ortholog_one2one","ENSMUSG00000021731","Mrps30","ortholog_one2one","ENSMMUG00000016180","MRPS30","ortholog_one2one"
"ENSG00000113013","HSPA9","ENSCJAG00000006643","HSPA9","ortholog_one2one","ENSMUSG00000024359","Hspa9","ortholog_one2one","ENSMMUG00000005875","HSPA9","ortholog_one2one"
"ENSG00000113048","MRPS27","ENSCJAG00000016356","MRPS27","ortholog_one2one","ENSMUSG00000041632","Mrps27","ortholog_one2one","ENSMMUG00000017905","MRPS27","ortholog_one2one"
"ENSG00000113068","PFDN1","ENSCJAG00000043672","PFDN1","ortholog_one2one","ENSMUSG00000024346","Pfdn1","ortholog_one2one","ENSMMUG00000003279","PFDN1","ortholog_one2one"
"ENSG00000113100","CDH9","ENSCJAG00000007662","CDH9","ortholog_one2one","ENSMUSG00000025370","Cdh9","ortholog_one2one","ENSMMUG00000019846","CDH9","ortholog_one2one"
"ENSG00000113108","APBB3","ENSCJAG00000016553","APBB3","ortholog_one2one","ENSMUSG00000117679","Apbb3","ortholog_one2one","ENSMMUG00000001707","APBB3","ortholog_one2one"
"ENSG00000113140","SPARC","ENSCJAG00000042722","SPARC","ortholog_one2one","ENSMUSG00000018593","Sparc","ortholog_one2one","ENSMMUG00000053367","SPARC","ortholog_one2one"
"ENSG00000113161","HMGCR","ENSCJAG00000016954","HMGCR","ortholog_one2one","ENSMUSG00000021670","Hmgcr","ortholog_one2one","ENSMMUG00000006139","HMGCR","ortholog_one2one"
"ENSG00000113163","CERT1","ENSCJAG00000017020","CERT1","ortholog_one2one","ENSMUSG00000021669","Cert1","ortholog_one2one","ENSMMUG00000006141","CERT1","ortholog_one2one"
"ENSG00000113194","FAF2","ENSCJAG00000040255","FAF2","ortholog_one2one","ENSMUSG00000025873","Faf2","ortholog_one2one","ENSMMUG00000009059","FAF2","ortholog_one2one"
"ENSG00000113231","PDE8B","ENSCJAG00000019876","PDE8B","ortholog_one2one","ENSMUSG00000021684","Pde8b","ortholog_one2one","ENSMMUG00000021358","AGGF1","ortholog_one2one"
"ENSG00000113240","CLK4","ENSCJAG00000012089","CLK4","ortholog_one2one","ENSMUSG00000020385","Clk4","ortholog_one2one","ENSMMUG00000004002","CLK4","ortholog_one2one"
"ENSG00000113269","RNF130","ENSCJAG00000010215","RNF130","ortholog_one2one","ENSMUSG00000020376","Rnf130","ortholog_one2one","ENSMMUG00000013347","RNF130","ortholog_one2one"
"ENSG00000113282","CLINT1","ENSCJAG00000018990","CLINT1","ortholog_one2one","ENSMUSG00000006169","Clint1","ortholog_one2one","ENSMMUG00000002272","CLINT1","ortholog_one2one"
"ENSG00000113296","THBS4","ENSCJAG00000019641","THBS4","ortholog_one2one","ENSMUSG00000021702","Thbs4","ortholog_one2one","ENSMMUG00000003143","THBS4","ortholog_one2one"
"ENSG00000113300","CNOT6","ENSCJAG00000009795","CNOT6","ortholog_one2one","ENSMUSG00000020362","Cnot6","ortholog_one2one","ENSMMUG00000018690","CNOT6","ortholog_one2one"
"ENSG00000113312","TTC1","ENSCJAG00000019084","TTC1","ortholog_one2one","ENSMUSG00000041278","Ttc1","ortholog_one2one","ENSMMUG00000011471","TTC1","ortholog_one2one"
"ENSG00000113318","MSH3","ENSCJAG00000019548","MSH3","ortholog_one2one","ENSMUSG00000014850","Msh3","ortholog_one2one","ENSMMUG00000018284","MSH3","ortholog_one2one"
"ENSG00000113319","RASGRF2","ENSCJAG00000019512","RASGRF2","ortholog_one2one","ENSMUSG00000021708","Rasgrf2","ortholog_one2one","ENSMMUG00000039944","RASGRF2","ortholog_one2one"
"ENSG00000113327","GABRG2","ENSCJAG00000015272","GABRG2","ortholog_one2one","ENSMUSG00000020436","Gabrg2","ortholog_one2one","ENSMMUG00000009707","GABRG2","ortholog_one2one"
"ENSG00000113328","CCNG1","ENSCJAG00000015341","CCNG1","ortholog_one2one","ENSMUSG00000020326","Ccng1","ortholog_one2one","ENSMMUG00000019550","CCNG1","ortholog_one2one"
"ENSG00000113360","DROSHA","ENSCJAG00000018881","DROSHA","ortholog_one2one","ENSMUSG00000022191","Drosha","ortholog_one2one","ENSMMUG00000012193","DROSHA","ortholog_one2one"
"ENSG00000113361","CDH6","ENSCJAG00000018954","CDH6","ortholog_one2one","ENSMUSG00000039385","Cdh6","ortholog_one2one","ENSMMUG00000000712","CDH6","ortholog_one2one"
"ENSG00000113368","LMNB1","ENSCJAG00000019144","LMNB1","ortholog_one2one","ENSMUSG00000024590","Lmnb1","ortholog_one2one","ENSMMUG00000000823","LMNB1","ortholog_one2one"
"ENSG00000113369","ARRDC3","ENSCJAG00000010525","ARRDC3","ortholog_one2one","ENSMUSG00000074794","Arrdc3","ortholog_one2one","ENSMMUG00000003569","ARRDC3","ortholog_one2one"
"ENSG00000113384","GOLPH3","ENSCJAG00000043003","GOLPH3","ortholog_one2one","ENSMUSG00000022200","Golph3","ortholog_one2one","ENSMMUG00000013957","GOLPH3","ortholog_one2one"
"ENSG00000113391","ARB2A","ENSCJAG00000010444","ARB2A","ortholog_one2one","ENSMUSG00000064138","Arb2a","ortholog_one2one","ENSMMUG00000001722","ARB2A","ortholog_one2one"
"ENSG00000113396","SLC27A6","ENSCJAG00000019300","SLC27A6","ortholog_one2one","ENSMUSG00000024600","Slc27a6","ortholog_one2one","ENSMMUG00000017031","SLC27A6","ortholog_one2one"
"ENSG00000113407","TARS1","ENSCJAG00000018663","TARS1","ortholog_one2one","ENSMUSG00000022241","Tars1","ortholog_one2one","ENSMMUG00000016224","TARS1","ortholog_one2one"
"ENSG00000113441","LNPEP","ENSCJAG00000009724","LNPEP","ortholog_one2one","ENSMUSG00000023845","Lnpep","ortholog_one2one","ENSMMUG00000018542","LNPEP","ortholog_one2one"
"ENSG00000113448","PDE4D","ENSCJAG00000015215","PDE4D","ortholog_one2one","ENSMUSG00000021699","Pde4d","ortholog_one2one","ENSMMUG00000012132","PDE4D","ortholog_one2one"
"ENSG00000113456","RAD1","ENSCJAG00000062614","RAD1","ortholog_one2one","ENSMUSG00000022248","Rad1","ortholog_one2one","ENSMMUG00000045918","RAD1","ortholog_one2one"
"ENSG00000113522","RAD50","ENSCJAG00000033428","RAD50","ortholog_one2one","ENSMUSG00000020380","Rad50","ortholog_one2one","ENSMMUG00000003130","RAD50","ortholog_one2one"
"ENSG00000113532","ST8SIA4","ENSCJAG00000009539","ST8SIA4","ortholog_one2one","ENSMUSG00000040710","St8sia4","ortholog_one2one","ENSMMUG00000013109","ST8SIA4","ortholog_one2one"
"ENSG00000113552","GNPDA1","ENSCJAG00000018247","GNPDA1","ortholog_one2one","ENSMUSG00000052102","Gnpda1","ortholog_one2one","ENSMMUG00000009770","GNPDA1","ortholog_one2one"
"ENSG00000113569","NUP155","ENSCJAG00000017976","NUP155","ortholog_one2one","ENSMUSG00000022142","Nup155","ortholog_one2one","ENSMMUG00000000704","NUP155","ortholog_one2one"
"ENSG00000113575","PPP2CA","ENSCJAG00000045966","PPP2CA","ortholog_one2one","ENSMUSG00000020349","Ppp2ca","ortholog_one2one","ENSMMUG00000013047","SKP1","ortholog_one2one"
"ENSG00000113578","FGF1","ENSCJAG00000075128","","ortholog_one2one","ENSMUSG00000036585","Fgf1","ortholog_one2one","ENSMMUG00000057828","FGF1","ortholog_one2one"
"ENSG00000113580","NR3C1","ENSCJAG00000018337","NR3C1","ortholog_one2one","ENSMUSG00000024431","Nr3c1","ortholog_one2one","ENSMMUG00000000421","NR3C1","ortholog_one2one"
"ENSG00000113583","C5orf15","ENSCJAG00000013543","C5orf15","ortholog_one2one","ENSMUSG00000036275","9530068E07Rik","ortholog_one2one","ENSMMUG00000042266","C6H5orf15","ortholog_one2one"
"ENSG00000113593","PPWD1","ENSCJAG00000015769","PPWD1","ortholog_one2one","ENSMUSG00000021713","Ppwd1","ortholog_one2one","ENSMMUG00000016511","PPWD1","ortholog_one2one"
"ENSG00000113594","LIFR","ENSCJAG00000007608","LIFR","ortholog_one2one","ENSMUSG00000054263","Lifr","ortholog_one2one","ENSMMUG00000007386","LIFR","ortholog_one2one"
"ENSG00000113595","TRIM23","ENSCJAG00000015796","TRIM23","ortholog_one2one","ENSMUSG00000021712","Trim23","ortholog_one2one","ENSMMUG00000016514","TRIM23","ortholog_one2one"
"ENSG00000113597","TRAPPC13","ENSCJAG00000015812","TRAPPC13","ortholog_one2one","ENSMUSG00000021711","Trappc13","ortholog_one2one","ENSMMUG00000016519","TRAPPC13","ortholog_one2one"
"ENSG00000113615","SEC24A","ENSCJAG00000005648","SEC24A","ortholog_one2one","ENSMUSG00000036391","Sec24a","ortholog_one2one","ENSMMUG00000004418","SEC24A","ortholog_one2one"
"ENSG00000113621","TXNDC15","ENSCJAG00000047658","TXNDC15","ortholog_one2one","ENSMUSG00000021497","Txndc15","ortholog_one2one","ENSMMUG00000063014","TXNDC15","ortholog_one2one"
"ENSG00000113643","RARS1","ENSCJAG00000015491","RARS1","ortholog_one2one","ENSMUSG00000018848","Rars1","ortholog_one2one","ENSMMUG00000012516","RARS1","ortholog_one2one"
"ENSG00000113645","WWC1","ENSCJAG00000000040","WWC1","ortholog_one2one","ENSMUSG00000018849","Wwc1","ortholog_one2one","ENSMMUG00000007457","WWC1","ortholog_one2one"
"ENSG00000113648","MACROH2A1","ENSCJAG00000005818","MACROH2A1","ortholog_one2one","ENSMUSG00000015937","Macroh2a1","ortholog_one2one","ENSMMUG00000014465","MACROH2A1","ortholog_one2one"
"ENSG00000113649","TCERG1","ENSCJAG00000021301","TCERG1","ortholog_one2one","ENSMUSG00000024498","Tcerg1","ortholog_one2one","ENSMMUG00000023288","TCERG1","ortholog_one2one"
"ENSG00000113657","DPYSL3","ENSCJAG00000021289","DPYSL3","ortholog_one2one","ENSMUSG00000024501","Dpysl3","ortholog_one2one","ENSMMUG00000019291","DPYSL3","ortholog_one2one"
"ENSG00000113658","SMAD5","ENSCJAG00000005968","SMAD5","ortholog_one2one","ENSMUSG00000021540","Smad5","ortholog_one2one","ENSMMUG00000000340","SMAD5","ortholog_one2one"
"ENSG00000113712","CSNK1A1","ENSCJAG00000021121","CSNK1A1","ortholog_one2one","ENSMUSG00000024576","Csnk1a1","ortholog_one2one","ENSMMUG00000001758","CSNK1A1","ortholog_one2one"
"ENSG00000113716","HMGXB3","ENSCJAG00000021088","HMGXB3","ortholog_one2one","ENSMUSG00000024622","Hmgxb3","ortholog_one2one","ENSMMUG00000011554","HMGXB3","ortholog_one2one"
"ENSG00000113719","ERGIC1","ENSCJAG00000019238","ERGIC1","ortholog_one2one","ENSMUSG00000001576","Ergic1","ortholog_one2one","ENSMMUG00000003067","ERGIC1","ortholog_one2one"
"ENSG00000113721","PDGFRB","ENSCJAG00000021070","PDGFRB","ortholog_one2one","ENSMUSG00000024620","Pdgfrb","ortholog_one2one","ENSMMUG00000011557","PDGFRB","ortholog_one2one"
"ENSG00000113734","BNIP1","ENSCJAG00000019186","BNIP1","ortholog_one2one","ENSMUSG00000024191","Bnip1","ortholog_one2one","ENSMMUG00000014607","BNIP1","ortholog_one2one"
"ENSG00000113742","CPEB4","ENSCJAG00000019166","CPEB4","ortholog_one2one","ENSMUSG00000020300","Cpeb4","ortholog_one2one","ENSMMUG00000019926","CPEB4","ortholog_one2one"
"ENSG00000113749","HRH2","ENSCJAG00000005384","HRH2","ortholog_one2one","ENSMUSG00000034987","Hrh2","ortholog_one2one","ENSMMUG00000014245","HRH2","ortholog_one2one"
"ENSG00000113758","DBN1","ENSCJAG00000006729","DBN1","ortholog_one2one","ENSMUSG00000034675","Dbn1","ortholog_one2one","ENSMMUG00000022891","DBN1","ortholog_one2one"
"ENSG00000113763","UNC5A","ENSCJAG00000007237","UNC5A","ortholog_one2one","ENSMUSG00000025876","Unc5a","ortholog_one2one","ENSMMUG00000002649","UNC5A","ortholog_one2one"
"ENSG00000113805","CNTN3","ENSCJAG00000015217","CNTN3","ortholog_one2one","ENSMUSG00000030075","Cntn3","ortholog_one2one","ENSMMUG00000021241","CNTN3","ortholog_one2one"
"ENSG00000113838","TBCCD1","ENSCJAG00000014620","TBCCD1","ortholog_one2one","ENSMUSG00000004462","Tbccd1","ortholog_one2one","ENSMMUG00000017564","TBCCD1","ortholog_one2one"
"ENSG00000113845","TIMMDC1","ENSCJAG00000008990","TIMMDC1","ortholog_one2one","ENSMUSG00000002846","Timmdc1","ortholog_one2one","ENSMMUG00000012014","TIMMDC1","ortholog_one2one"
"ENSG00000113916","BCL6","ENSCJAG00000014375","BCL6","ortholog_one2one","ENSMUSG00000022508","Bcl6","ortholog_one2one","ENSMMUG00000009198","BCL6","ortholog_one2one"
"ENSG00000113946","CLDN16","ENSCJAG00000014218","CLDN16","ortholog_one2one","ENSMUSG00000038148","Cldn16","ortholog_one2one","ENSMMUG00000018671","CLDN16","ortholog_one2one"
"ENSG00000113971","NPHP3","ENSCJAG00000013933","NPHP3","ortholog_one2one","ENSMUSG00000032558","Nphp3","ortholog_one2one","ENSMMUG00000021772","NPHP3","ortholog_one2one"
